[09/Aug/2026:03:11:07 +0000] - 502 502 - GET http ai.know.mn "/" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "-"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/-e3nE0iP.js" [Client 172.18.0.1] [Length 495] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Cv_GCwdu.js" [Client 172.18.0.1] [Length 1232] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Bfc47y5P.js" [Client 172.18.0.1] [Length 271] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/fQv7DDzW.js" [Client 172.18.0.1] [Length 495] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Ctkpzgax.js" [Client 172.18.0.1] [Length 216] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Dj_Fi17x.js" [Client 172.18.0.1] [Length 14162] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/FVE7zArq.js" [Client 172.18.0.1] [Length 1351] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Bre5lY_g.js" [Client 172.18.0.1] [Length 7557] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BfvxFurb.js" [Client 172.18.0.1] [Length 626] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DOOrr60n.js" [Client 172.18.0.1] [Length 1074] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/static/splash.png" [Client 172.18.0.1] [Length 5239] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BUyk60oV.js" [Client 172.18.0.1] [Length 1263] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/nodes/1.BYbL1Yio.js" [Client 172.18.0.1] [Length 464] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Bj2egFOn.js" [Client 172.18.0.1] [Length 18781] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Dni8P0hM.js" [Client 172.18.0.1] [Length 649] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/nodes/2.B2OU-nZm.js" [Client 172.18.0.1] [Length 263280] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Bvx3rxZb.js" [Client 172.18.0.1] [Length 897] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CFl6QLmk.js" [Client 172.18.0.1] [Length 583] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Cu5iL7Zl.js" [Client 172.18.0.1] [Length 2310] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DoQJE1c1.js" [Client 172.18.0.1] [Length 1453] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/EkZY6ji9.js" [Client 172.18.0.1] [Length 735] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CuSp3w5X.js" [Client 172.18.0.1] [Length 165] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/myOa2dL0.js" [Client 172.18.0.1] [Length 440] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BIatv0Bc.js" [Client 172.18.0.1] [Length 7791] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Cq0pSQiv.js" [Client 172.18.0.1] [Length 1062] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DbJXQby2.js" [Client 172.18.0.1] [Length 515] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DwTisAtH.js" [Client 172.18.0.1] [Length 2732] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BBe18xhj.js" [Client 172.18.0.1] [Length 33095] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BDolm1J3.js" [Client 172.18.0.1] [Length 1766] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/B9purc4o.js" [Client 172.18.0.1] [Length 942] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CsT0pxvr.js" [Client 172.18.0.1] [Length 1262] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DC-BnbfU.js" [Client 172.18.0.1] [Length 417] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CwIUcmRp.js" [Client 172.18.0.1] [Length 1729] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CIx6kCBY.js" [Client 172.18.0.1] [Length 417] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BW8auit_.js" [Client 172.18.0.1] [Length 298] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Da_CKPno.js" [Client 172.18.0.1] [Length 495] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DvBfoD6c.js" [Client 172.18.0.1] [Length 618] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/LEA9EUGq.js" [Client 172.18.0.1] [Length 604] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CsV2xx_M.js" [Client 172.18.0.1] [Length 633] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CQv5PvPR.js" [Client 172.18.0.1] [Length 436] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DAepys60.js" [Client 172.18.0.1] [Length 1016] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DJl0NvqI.js" [Client 172.18.0.1] [Length 1055] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/D-EvzYhP.js" [Client 172.18.0.1] [Length 13240] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DR6N7KVS.js" [Client 172.18.0.1] [Length 826] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/C1v7VMab.js" [Client 172.18.0.1] [Length 10128] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/XPa5soF3.js" [Client 172.18.0.1] [Length 5955] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Phx_i6LX.js" [Client 172.18.0.1] [Length 590] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/B_kz0Bwl.js" [Client 172.18.0.1] [Length 484] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DM1AF0Xy.js" [Client 172.18.0.1] [Length 418] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BmJidc5R.js" [Client 172.18.0.1] [Length 3373] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/I2TdIkIY.js" [Client 172.18.0.1] [Length 1519] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/wxG0R6se.js" [Client 172.18.0.1] [Length 28430] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/GnnhfsMT.js" [Client 172.18.0.1] [Length 4214] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CnMg5bH0.js" [Client 172.18.0.1] [Length 224] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Crw3z-RI.js" [Client 172.18.0.1] [Length 19910] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/zSwUlhfs.js" [Client 172.18.0.1] [Length 956] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BnkkLRSR.js" [Client 172.18.0.1] [Length 3055] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DYfSLtLA.js" [Client 172.18.0.1] [Length 1509] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CyNw51Sa.js" [Client 172.18.0.1] [Length 1563] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/3ONfMz8J.js" [Client 172.18.0.1] [Length 49396] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DpjO_uij.js" [Client 172.18.0.1] [Length 830] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/UgJZPdkg.js" [Client 172.18.0.1] [Length 2136] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/IwlHvuu-.js" [Client 172.18.0.1] [Length 1773] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CXfTv2WL.js" [Client 172.18.0.1] [Length 418] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/8BV4S12w.js" [Client 172.18.0.1] [Length 535] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DHNbyGJ4.js" [Client 172.18.0.1] [Length 597] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/2Vyo5Tkj.js" [Client 172.18.0.1] [Length 362722] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/XJXd9AGO.js" [Client 172.18.0.1] [Length 438] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BlcfNPSW.js" [Client 172.18.0.1] [Length 145335] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/Cryxtkhv.js" [Client 172.18.0.1] [Length 436] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CHeHDfc_.js" [Client 172.18.0.1] [Length 578] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/CyBZMG9O.js" [Client 172.18.0.1] [Length 591] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/DjEpuYCr.js" [Client 172.18.0.1] [Length 2226] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/4E832ybY.js" [Client 172.18.0.1] [Length 416] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/BJ36QO0W.js" [Client 172.18.0.1] [Length 1503] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/V33Te-2z.js" [Client 172.18.0.1] [Length 9128] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
[09/Aug/2026:03:14:56 +0000] - 200 200 - GET http ai.know.mn "/_app/immutable/chunks/yClAa-9q.js" [Client 172.18.0.1] [Length 471] [Gzip -] [Sent-to open-webui] "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36" "http://ai.know.mn/"
